user_id,item_id,title,genre,runtime_minutes,year,gender,age,occupation,location,timestamp,rating
48,65,Bio-Dome (1996),Comedy,Long,90s,M,25-34,college-grad student,CA,2000-12-30 03:43:04,2
62,2435,Hurlyburly (1998),Drama,Long,90s,F,35-44,clerical-admin,WA,2000-12-27 07:14:36,3
1470,1908,Resurrection Man (1998),Drama|Thriller,Long,90s,M,18-24,college-grad student,CA,2000-11-22 17:50:54,3
1741,3474,Retroactive (1997),Sci-Fi|Thriller,Long,90s,M,35-44,executive-managerial,CA,2000-11-20 08:18:40,2
225,988,Grace of My Heart (1996),Comedy|Drama,Long,90s,M,25-34,executive-managerial,NY,2000-12-19 20:21:53,2
390,2548,"Rage: Carrie 2, The (1999)",Horror,Long,90s,M,25-34,college-grad student,MN,2000-12-08 21:36:58,1
151,2962,Fever Pitch (1997),Comedy|Romance,Long,90s,F,25-34,writer,AZ,2001-06-10 00:44:20,3
331,997,Caught (1996),Drama|Thriller,Long,90s,M,25-34,executive-managerial,MN,2001-09-10 20:07:19,4
123,2551,Dead Ringers (1988),Drama|Thriller,Long,80s,M,35-44,homemaker,KS,2000-12-23 17:27:32,2
314,3736,"Big Carnival, The (1951)",Drama,Long,50s,F,>56,homemaker,IN,2000-12-13 23:48:26,4
225,2024,"Rapture, The (1991)",Drama|Mystery,Long,90s,M,25-34,executive-managerial,NY,2000-12-14 22:32:39,4
1470,601,"Wooden Man's Bride, The (Wu Kui) (1994)",Drama,Long,90s,M,18-24,college-grad student,CA,2000-11-21 20:36:51,3
131,1649,"Fast, Cheap & Out of Control (1997)",Documentary,Long,90s,M,18-24,college-grad student,CT,2000-12-21 20:42:31,4
19,330,Tales from the Hood (1995),Comedy|Horror,Long,90s,M,<18,K-12 student,MI,2001-01-03 20:57:21,4
81,3093,McCabe & Mrs. Miller (1971),Drama|Western,Long,70s,F,25-34,other,IL,2000-12-25 23:23:01,1
1,595,Beauty and the Beast (1991),Animation|Children's|Musical,Long,90s,F,<18,K-12 student,MI,2001-01-06 23:37:48,5
533,2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,Long,90s,M,25-34,programmer,NC,2000-12-06 22:02:19,4
62,2819,Three Days of the Condor (1975),Thriller,Long,70s,F,35-44,clerical-admin,WA,2000-12-28 01:58:28,4
53,3605,King Creole (1958),Drama|Musical,Long,50s,M,25-34,other,GU,2000-12-28 05:05:57,4
59,1241,Braindead (1992),Comedy|Horror,Long,90s,F,50-55,academic-educator,MN,2003-01-07 19:37:25,1
54,3873,Cat Ballou (1965),Comedy|Western,Long,60s,M,50-55,academic-educator,MN,2000-12-27 19:12:57,4
33,2944,"Dirty Dozen, The (1967)",Action|War,Long,60s,M,45-49,clerical-admin,MN,2000-12-29 16:53:28,4
438,1113,"Associate, The (1996)",Comedy,Long,90s,M,18-24,lawyer,WI,2000-12-08 06:01:44,3
15,1777,"Wedding Singer, The (1998)",Comedy|Romance,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:46:34,3
48,2816,Iron Eagle II (1988),Action|War,Long,80s,M,25-34,college-grad student,CA,2000-12-29 03:04:06,2
48,2822,Medicine Man (1992),Adventure|Romance,Long,90s,M,25-34,college-grad student,CA,2000-12-29 22:58:40,2
123,458,Geronimo: An American Legend (1993),Drama|Western,Long,90s,M,35-44,homemaker,KS,2000-12-23 00:42:47,2
131,714,Dead Man (1995),Western,Long,90s,M,18-24,college-grad student,CT,2000-12-21 21:15:21,2
48,2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,Long,80s,M,25-34,college-grad student,CA,2000-12-29 22:59:49,2
48,333,Tommy Boy (1995),Comedy,Long,90s,M,25-34,college-grad student,CA,2000-12-29 04:24:20,3
53,735,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror,Long,90s,M,25-34,other,GU,2000-12-28 05:09:07,4
327,1384,"Substance of Fire, The (1996)",Drama,Long,90s,M,35-44,tradesman-craftsman,MN,2000-12-09 21:53:35,4
102,851,Basquiat (1996),Drama,Long,90s,M,35-44,unemployed,MD,2002-12-07 15:39:34,2
507,1893,Beyond Silence (1996),Drama,Long,90s,F,25-34,other,MN,2001-01-09 18:15:24,4
1242,2813,"Source, The (1999)",Documentary,Long,90s,F,35-44,other,NY,2000-12-08 20:44:00,1
33,3599,Anchors Aweigh (1945),Comedy|Musical,Long,40s,M,45-49,clerical-admin,MN,2001-01-03 21:37:12,3
424,2048,"Great Mouse Detective, The (1986)",Animation|Children's,Long,80s,M,25-34,technician-engineer,MN,2002-04-16 19:57:06,4
442,467,Live Nude Girls (1995),Comedy,Long,90s,M,25-34,academic-educator,MN,2001-01-02 16:38:15,3
1015,1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,Long,90s,M,35-44,clerical-admin,NY,2001-01-14 06:06:36,4
1470,3212,Born to Win (1971),Drama,Long,70s,M,18-24,college-grad student,CA,2000-11-21 20:28:48,3
99,3861,"Replacements, The (2000)",Comedy,Long,2000s,F,<18,K-12 student,PA,2001-02-22 20:23:08,3
99,3882,Bring It On (2000),Comedy,Long,2000s,F,<18,K-12 student,PA,2001-02-22 20:22:38,2
48,991,Michael Collins (1996),Drama|War,Long,90s,M,25-34,college-grad student,CA,2000-12-29 03:03:14,3
18,1378,Young Guns (1988),Action|Comedy|Western,Long,80s,F,18-24,clerical-admin,CA,2000-12-30 05:21:23,4
261,2036,Blank Check (1994),Children's|Comedy,Long,90s,M,25-34,writer,TX,2000-12-13 02:22:39,3
2106,2039,Cheetah (1989),Adventure|Children's,Long,80s,F,18-24,writer,N/A,2000-11-20 21:44:44,1
17,3879,"Art of War, The (2000)",Action,Long,2000s,M,50-55,academic-educator,CA,2000-12-30 06:44:49,4
18,592,Batman (1989),Action|Adventure|Crime|Drama,Long,80s,F,18-24,clerical-admin,CA,2000-12-30 05:13:39,4
192,2170,Wrongfully Accused (1998),Action|Comedy,Long,90s,M,18-24,academic-educator,NY,2000-12-25 22:03:54,1
151,68,French Twist (Gazon maudit) (1995),Comedy|Romance,Long,90s,F,25-34,writer,AZ,2001-01-05 08:11:15,4
81,3730,"Conversation, The (1974)",Drama|Mystery,Long,70s,F,25-34,other,IL,2000-12-25 22:57:04,5
17,2289,"Player, The (1992)",Comedy|Drama,Long,90s,M,50-55,academic-educator,CA,2000-12-30 07:01:53,4
39,2027,Mafia! (1998),Comedy|Crime,Long,90s,M,18-24,college-grad student,IL,2000-12-28 22:43:18,3
1101,2307,One Tough Cop (1998),Action|Drama,Long,90s,M,35-44,academic-educator,CT,2002-01-10 21:08:30,3
869,2292,Overnight Delivery (1996),Romance,Long,90s,M,18-24,writer,CA,2000-11-26 23:25:47,3
48,339,While You Were Sleeping (1995),Comedy|Romance,Long,90s,M,25-34,college-grad student,CA,2000-12-29 04:21:31,3
53,199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical,Long,60s,M,25-34,other,GU,2000-12-28 04:59:11,5
195,717,Mouth to Mouth (Boca a boca) (1995),Comedy,Long,90s,M,25-34,programmer,NY,2002-03-11 23:54:27,4
1224,854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama,Long,50s,M,50-55,retired,MA,2000-11-26 13:54:13,5
18,2167,Blade (1998),Action|Adventure|Horror,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:16:10,4
202,1128,"Fog, The (1980)",Horror,Long,80s,M,18-24,college-grad student,WI,2000-12-16 03:04:19,4
146,461,Go Fish (1994),Drama|Romance,Long,90s,F,35-44,writer,NY,2002-05-21 18:00:45,1
225,3343,And God Created Woman (1988),Comedy|Drama|Romance,Long,80s,M,25-34,executive-managerial,NY,2000-12-15 20:39:04,1
18,2947,Goldfinger (1964),Action,Long,60s,F,18-24,clerical-admin,CA,2000-12-30 05:11:16,5
24,2301,History of the World: Part I (1981),Comedy,Long,80s,F,25-34,executive-managerial,NY,2000-12-29 23:22:08,4
1267,860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,Long,90s,M,25-34,scientist,NY,2000-11-21 17:59:25,5
1470,2304,Love Is the Devil (1998),Drama,Long,90s,M,18-24,college-grad student,CA,2000-11-21 20:41:05,2
1605,3748,"Match, The (1999)",Comedy|Romance,Long,90s,F,18-24,other,NC,2002-09-08 17:54:26,2
355,2298,Strangeland (1998),Thriller,Long,90s,M,18-24,clerical-admin,MN,2000-12-17 06:10:12,1
216,2685,"Red Dwarf, The (Le Nain rouge) (1998)",Comedy|Drama,Long,90s,M,45-49,retired,IA,2000-12-15 08:09:06,4
329,470,House Party 3 (1994),Comedy,Long,90s,M,35-44,executive-managerial,MA,2000-12-26 23:00:45,1
15,1500,Grosse Pointe Blank (1997),Comedy|Crime,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 21:36:06,3
2,1259,Stand by Me (1986),Adventure|Comedy|Drama,Long,80s,M,>56,self-employed,LA,2000-12-31 21:40:41,5
850,3218,Poison (1991),Drama,Long,90s,M,35-44,other,IL,2000-11-27 19:04:10,4
424,3075,Repulsion (1965),Thriller,Long,60s,M,25-34,technician-engineer,MN,2002-03-21 14:25:08,4
588,583,Dear Diary (Caro Diario) (1994),Comedy|Drama,Long,90s,F,25-34,lawyer,VA,2000-12-04 13:02:14,3
2496,3486,Devil Girl From Mars (1954),Sci-Fi,Long,50s,M,50-55,academic-educator,TN,2000-11-13 05:37:02,4
59,976,"Farewell to Arms, A (1932)",Romance|War,Long,30s,F,50-55,academic-educator,MN,2000-12-27 16:31:32,3
2,3468,"Hustler, The (1961)",Drama,Long,60s,M,>56,self-employed,LA,2000-12-31 21:35:42,5
195,80,"White Balloon, The (Badkonake Sefid ) (1995)",Drama,Long,90s,M,25-34,programmer,NY,2002-05-29 14:17:24,4
1172,2831,"Dog of Flanders, A (1999)",Drama,Long,90s,F,25-34,other,IL,2000-11-22 04:27:21,3
293,3346,Color Me Blood Red (1965),Horror,Long,60s,M,>56,academic-educator,N/A,2000-12-12 21:00:28,1
33,3733,"Paper Chase, The (1973)",Drama,Long,70s,M,45-49,clerical-admin,MN,2001-01-08 19:45:47,3
150,321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,Long,90s,M,35-44,executive-managerial,WA,2001-07-18 00:08:24,4
216,2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,Long,80s,M,45-49,retired,IA,2000-12-15 07:52:55,2
33,2176,Rope (1948),Thriller,Long,40s,M,45-49,clerical-admin,MN,2000-12-29 17:14:58,3
19,1911,Doctor Dolittle (1998),Comedy,Long,90s,M,<18,K-12 student,MI,2001-01-13 23:37:13,3
285,2417,Heartburn (1986),Comedy|Drama,Long,80s,F,35-44,other,CA,2000-12-11 22:34:22,2
17,2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,Long,80s,M,50-55,academic-educator,CA,2000-12-30 07:24:28,5
15,3081,Sleepy Hollow (1999),Horror|Romance,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:52:15,3
549,2164,Surf Nazis Must Die (1987),Drama,Long,80s,M,25-34,doctor-health care,WI,2000-12-06 17:14:59,2
42,1518,Breakdown (1997),Action|Thriller,Long,90s,M,25-34,farmer,VA,2000-12-28 22:05:43,4
95,3358,Defending Your Life (1991),Comedy|Romance,Long,90s,M,45-49,other,WA,2000-12-24 03:20:14,3
15,3489,Hook (1991),Adventure|Fantasy,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 21:43:11,4
48,3483,"Road to El Dorado, The (2000)",Animation|Children's,Long,2000s,M,25-34,college-grad student,CA,2000-12-29 03:11:51,3
123,2429,Mighty Joe Young (1998),Adventure|Children's|Drama,Long,90s,M,35-44,homemaker,KS,2000-12-23 17:41:54,3
166,324,"Sum of Us, The (1994)",Comedy,Long,90s,M,18-24,college-grad student,CA,2000-12-20 08:46:55,3
2,982,Picnic (1955),Drama,Long,50s,M,>56,self-employed,LA,2000-12-31 21:47:49,4
869,2566,Doug's 1st Movie (1999),Animation|Children's,Long,90s,M,18-24,writer,CA,2000-11-26 23:14:19,3
48,3477,Empire Records (1995),Comedy|Drama,Long,90s,M,25-34,college-grad student,CA,2000-12-29 04:14:24,3
58,3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,Long,90s,M,25-34,artist,GA,2000-12-27 16:57:29,3
166,1515,Volcano (1997),Drama|Thriller,Long,90s,M,18-24,college-grad student,CA,2000-12-20 07:57:20,3
24,3608,Pee-wee's Big Adventure (1985),Comedy,Long,80s,F,25-34,executive-managerial,NY,2000-12-29 23:21:23,3
889,59,"Confessional, The (Le Confessionnal) (1995)",Drama|Mystery,Long,90s,M,45-49,writer,NY,2000-11-26 14:44:53,2
42,3087,Scrooged (1988),Comedy,Long,80s,M,25-34,farmer,VA,2000-12-28 22:19:20,4
2,1247,"Graduate, The (1967)",Drama|Romance,Long,60s,M,>56,self-employed,LA,2000-12-31 21:37:32,5
15,1783,Palmetto (1998),Film-Noir|Mystery|Thriller,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 21:41:34,2
53,193,Showgirls (1995),Drama,Long,90s,M,25-34,other,GU,2000-12-28 07:33:22,4
5675,2703,Broken Vessels (1998),Drama,Long,90s,M,35-44,sales-marketing,GA,2000-12-05 15:11:56,3
869,3611,Saludos Amigos (1943),Animation|Children's|Comedy,Short,40s,M,18-24,writer,CA,2001-09-01 20:22:10,4
53,190,Safe (1995),Thriller,Long,90s,M,25-34,other,GU,2000-12-28 03:28:28,5
151,1381,Grease 2 (1982),Comedy|Musical|Romance,Long,80s,F,25-34,writer,AZ,2001-06-21 10:14:40,2
327,2825,Rosie (1998),Drama,Long,90s,M,35-44,tradesman-craftsman,MN,2000-12-09 21:35:18,1
1470,3876,Jerry & Tom (1998),Drama,Long,90s,M,18-24,college-grad student,CA,2000-11-21 20:26:11,2
15,2959,Fight Club (1999),Drama,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:15:21,3
146,3480,Lucas (1986),Drama,Long,80s,F,35-44,writer,NY,2001-01-19 21:35:15,4
2,3471,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,Long,70s,M,>56,self-employed,LA,2000-12-31 21:40:14,5
131,2697,My Son the Fanatic (1998),Comedy|Drama|Romance,Long,90s,M,18-24,college-grad student,CT,2000-12-21 20:36:17,5
131,1509,All Over Me (1997),Drama,Long,90s,M,18-24,college-grad student,CT,2000-12-22 03:29:46,4
195,3355,"Ninth Gate, The (2000)",Thriller,Long,90s,M,25-34,programmer,NY,2001-08-05 15:41:42,3
18,586,Home Alone (1990),Children's|Comedy,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:47:13,4
18,2953,Home Alone 2: Lost in New York (1992),Children's|Comedy,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:50:09,1
17,3751,Chicken Run (2000),Animation|Children's|Comedy,Long,2000s,M,50-55,academic-educator,CA,2000-12-30 06:44:16,4
48,62,Mr. Holland's Opus (1995),Drama,Long,90s,M,25-34,college-grad student,CA,2000-12-28 04:02:21,3
195,3867,All the Rage (a.k.a. It's the Rage) (1999),Drama,Long,90s,M,25-34,programmer,NY,2001-10-01 21:07:37,5
195,2560,Ravenous (1999),Drama|Horror,Long,90s,M,25-34,programmer,NY,2002-08-09 17:51:17,4
15,2161,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,Long,80s,M,25-34,executive-managerial,VA,2000-12-30 21:44:58,2
329,205,Unstrung Heroes (1995),Comedy|Drama,Long,90s,M,35-44,executive-managerial,MA,2000-12-26 22:46:16,2
131,211,"Browning Version, The (1994)",Drama,Long,90s,M,18-24,college-grad student,CT,2000-12-21 20:47:08,3
1470,2441,"Hi-Lo Country, The (1998)",Drama|Western,Long,90s,M,18-24,college-grad student,CA,2000-11-21 20:43:33,2
19,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,Long,90s,M,<18,K-12 student,MI,2001-01-03 20:36:04,4
33,3340,Bride of the Monster (1956),Horror|Sci-Fi,Long,50s,M,45-49,clerical-admin,MN,2000-12-29 16:52:20,4
48,1256,Duck Soup (1933),Comedy|War,Long,30s,M,25-34,college-grad student,CA,2000-12-29 03:51:20,3
424,3739,Trouble in Paradise (1932),Comedy|Romance,Long,30s,M,25-34,technician-engineer,MN,2003-02-18 15:24:35,5
136,1780,Ayn Rand: A Sense of Life (1997),Documentary,Long,90s,M,18-24,artist,MD,2000-12-21 17:51:53,3
801,452,Widows' Peak (1994),Drama,Long,90s,F,25-34,writer,CA,2000-11-28 09:12:29,3
48,336,"Walking Dead, The (1995)",Drama|War,Long,90s,M,25-34,college-grad student,CA,2000-12-28 03:56:22,3
2,1244,Manhattan (1979),Comedy|Drama|Romance,Long,70s,M,>56,self-employed,LA,2000-12-31 21:45:43,3
829,2691,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama,Long,90s,M,<18,unemployed,WI,2000-11-28 00:00:16,5
4169,3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama,Long,60s,M,50-55,other,KS,2002-02-26 01:25:27,4
1242,3349,"Perils of Pauline, The (1947)",Comedy,Long,40s,F,35-44,other,NY,2000-11-27 18:18:02,5
1980,2679,Finding North (1999),Drama|Romance,Long,90s,M,35-44,executive-managerial,CT,2001-09-10 21:02:11,4
195,1503,8 Heads in a Duffel Bag (1997),Comedy,Long,90s,M,25-34,programmer,NY,2001-07-05 01:17:20,3
175,2432,Stepmom (1998),Drama,Long,90s,F,25-34,artist,CA,2000-12-18 04:13:23,4
62,1914,Smoke Signals (1998),Comedy|Drama,Long,90s,F,35-44,clerical-admin,WA,2000-12-27 09:08:20,4
19,1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,Long,80s,M,<18,K-12 student,MI,2000-12-30 03:33:12,3
411,2179,Topaz (1969),Thriller,Long,60s,F,45-49,academic-educator,OH,2001-01-02 16:05:24,3
17,866,Bound (1996),Crime|Drama|Romance|Thriller,Long,90s,M,50-55,academic-educator,CA,2000-12-30 06:55:15,5
1470,2569,Among Giants (1998),Drama|Romance,Long,90s,M,18-24,college-grad student,CA,2000-11-21 20:00:25,3
319,2045,"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance,Long,90s,F,50-55,doctor-health care,FL,2000-12-10 03:58:35,3
59,3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War,Long,20s,F,50-55,academic-educator,MN,2000-12-27 16:22:40,3
33,1250,"Bridge on the River Kwai, The (1957)",Drama|War,Long,50s,M,45-49,clerical-admin,MN,2000-12-29 16:49:00,3
53,3078,Liberty Heights (1999),Drama,Long,90s,M,25-34,other,GU,2000-12-28 06:20:09,5
195,3090,Matewan (1987),Drama,Long,80s,M,25-34,programmer,NY,2002-11-12 09:16:12,4
62,3602,G. I. Blues (1960),Musical,Long,60s,F,35-44,clerical-admin,WA,2000-12-28 02:19:07,3
504,1902,Dream for an Insomniac (1996),Drama|Romance,Long,90s,M,25-34,artist,PA,2000-12-07 17:17:26,5
352,2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance,Long,90s,M,18-24,college-grad student,IL,2000-12-09 04:15:41,3
721,3206,Against All Odds (1984),Romance,Long,80s,F,35-44,homemaker,OR,2000-12-10 16:25:14,3
17,2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,Long,60s,M,50-55,academic-educator,CA,2000-12-30 07:18:59,3
18,327,Tank Girl (1995),Action|Comedy|Musical|Sci-Fi,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:24:54,3
18,1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 06:17:11,5
1317,2563,Beauty (1998),Drama,Long,90s,M,45-49,executive-managerial,WA,2000-11-26 05:05:16,3
123,2828,Dudley Do-Right (1999),Children's|Comedy,Long,90s,M,35-44,homemaker,KS,2000-12-22 01:02:57,2
5328,2438,Outside Ozona (1998),Drama|Thriller,Long,90s,F,25-34,college-grad student,CA,2000-06-12 19:27:55,4
53,3620,"Myth of Fingerprints, The (1997)",Comedy|Drama,Long,90s,M,25-34,other,GU,2000-12-28 06:53:12,5
151,202,Total Eclipse (1995),Drama|Romance,Long,90s,F,25-34,writer,AZ,2001-01-05 08:16:16,2
18,208,Waterworld (1995),Action|Adventure,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:22:51,1
195,1390,My Fellow Americans (1996),Comedy,Long,90s,M,25-34,programmer,NY,2001-09-13 14:31:47,3
2627,2557,I Stand Alone (Seul contre tous) (1998),Drama,Long,90s,M,25-34,academic-educator,CT,2000-11-07 20:23:37,4
123,71,Fair Game (1995),Action,Long,90s,M,35-44,homemaker,KS,2000-12-28 23:50:56,3
58,342,Muriel's Wedding (1994),Comedy|Romance,Long,90s,M,25-34,artist,GA,2000-12-27 18:20:46,4
319,1646,Rocket Man (1997),Comedy,Long,90s,F,50-55,doctor-health care,FL,2000-12-10 04:25:26,2
319,726,Last Dance (1996),Drama,Long,90s,F,50-55,doctor-health care,FL,2000-12-10 03:39:49,3
2,1372,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,Long,90s,M,>56,self-employed,LA,2000-12-31 21:59:01,3
1150,985,Small Wonders (1996),Documentary,Long,90s,F,25-34,writer,TX,2000-11-25 23:02:33,2
175,2155,"Slums of Beverly Hills, The (1998)",Comedy,Long,90s,F,25-34,artist,CA,2000-12-18 04:25:28,5
2,1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,Long,50s,M,>56,self-employed,LA,2000-12-31 21:45:20,3
309,1631,"Assignment, The (1997)",Thriller,Long,90s,M,25-34,college-grad student,PA,2000-12-10 21:17:53,4
48,1762,Deep Rising (1998),Action|Horror|Sci-Fi,Long,90s,M,25-34,college-grad student,CA,2000-12-29 05:06:28,3
166,473,In the Army Now (1994),Comedy|War,Long,90s,M,18-24,college-grad student,CA,2000-12-20 09:02:53,2
1877,3352,Brown's Requiem (1998),Drama,Long,90s,F,45-49,writer,CA,2000-12-21 21:07:16,3
216,3096,My Man Godfrey (1957),Comedy,Long,50s,M,45-49,retired,IA,2000-12-15 07:12:45,3
225,2682,Limbo (1999),Drama,Long,90s,M,25-34,executive-managerial,NY,2000-12-15 20:43:53,4
1383,598,Window to Paris (1994),Comedy,Long,90s,F,25-34,executive-managerial,DE,2000-12-09 01:18:02,3
235,3221,"Draughtsman's Contract, The (1982)",Drama,Long,80s,M,25-34,other,N/A,2000-12-18 00:36:29,4
39,2572,10 Things I Hate About You (1999),Comedy|Romance,Long,90s,M,18-24,college-grad student,IL,2000-12-28 22:48:54,4
992,3209,"Loves of Carmen, The (1948)",Drama,Long,40s,F,35-44,clerical-admin,MA,2000-11-24 14:01:39,1
178,1238,Local Hero (1983),Comedy,Long,80s,M,>56,technician-engineer,WI,2000-12-18 00:19:17,2
18,1387,Jaws (1975),Action|Horror,Long,70s,F,18-24,clerical-admin,CA,2000-12-30 05:10:33,4
2,1917,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,Long,90s,M,>56,self-employed,LA,2000-12-31 22:02:54,3
15,2688,"General's Daughter, The (1999)",Drama|Thriller,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:15:46,3
225,1119,Drunks (1997),Drama,Long,90s,M,25-34,executive-managerial,NY,2000-12-19 20:20:33,3
151,74,Bed of Roses (1996),Drama|Romance,Long,90s,F,25-34,writer,AZ,2001-01-05 08:08:15,3
3864,3215,Voyage of the Damned (1976),Drama,Long,70s,M,50-55,writer,SC,2000-08-09 21:22:05,5
15,2694,Big Daddy (1999),Comedy,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:13:38,4
18,2042,D2: The Mighty Ducks (1994),Children's|Comedy,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:49:52,1
3679,1905,Marie Baie Des Anges (1997),Drama,Long,90s,M,25-34,college-grad student,NE,2001-02-06 17:57:15,1
53,994,Big Night (1996),Drama,Long,90s,M,25-34,other,GU,2000-12-28 05:53:03,5
195,1771,Night Flier (1997),Horror,Long,90s,M,25-34,programmer,NY,2001-03-27 01:01:58,3
2304,732,Original Gangstas (1996),Crime,Long,90s,M,45-49,programmer,CA,2000-11-17 23:59:04,3
33,1125,"Return of the Pink Panther, The (1974)",Comedy,Long,70s,M,45-49,clerical-admin,MN,2000-12-29 17:20:27,4
1150,1116,"Single Girl, A (La Fille Seule) (1995)",Drama,Long,90s,F,25-34,writer,TX,2000-11-25 23:57:18,3
17,3745,Titan A.E. (2000),Adventure|Animation|Sci-Fi,Long,2000s,M,50-55,academic-educator,CA,2000-12-30 06:44:16,4
53,2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,Long,80s,M,25-34,other,GU,2000-12-28 03:36:00,4
53,2420,"Karate Kid, The (1984)",Drama,Long,80s,M,25-34,other,GU,2000-12-28 06:55:46,3
1470,1652,Year of the Horse (1997),Documentary,Long,90s,M,18-24,college-grad student,CA,2000-11-21 20:03:06,2
28,2033,"Black Cauldron, The (1985)",Animation|Children's,Long,80s,F,25-34,academic-educator,NY,2001-01-08 19:32:18,2
59,3224,Woman in the Dunes (Suna no onna) (1964),Drama,Long,60s,F,50-55,academic-educator,MN,2003-01-07 19:21:34,4
48,2965,"Omega Code, The (1999)",Action,Long,90s,M,25-34,college-grad student,CA,2000-12-29 05:09:15,2
62,455,Free Willy (1993),Adventure|Children's|Drama,Long,90s,F,35-44,clerical-admin,WA,2000-12-27 08:41:58,3
235,77,Nico Icon (1995),Documentary,Long,90s,M,25-34,other,N/A,2000-12-14 05:04:25,5
533,1899,Passion in the Desert (1998),Adventure|Drama,Long,90s,M,25-34,programmer,NC,2000-12-07 23:55:24,4
48,3614,Honeymoon in Vegas (1992),Comedy|Romance,Long,90s,M,25-34,college-grad student,CA,2000-12-30 03:07:59,3
15,3510,Frequency (2000),Drama|Thriller,Long,2000s,M,25-34,executive-managerial,VA,2001-01-01 15:03:13,5
524,214,Before the Rain (Pred dozhdot) (1994),Drama,Long,90s,M,18-24,other,CA,2000-12-07 05:54:15,5
18,616,"Aristocats, The (1970)",Animation|Children's,Long,70s,F,18-24,clerical-admin,CA,2000-12-30 05:43:40,5
533,217,"Babysitter, The (1995)",Drama|Thriller,Long,90s,M,25-34,programmer,NC,2000-12-07 17:00:30,4
334,613,Jane Eyre (1996),Drama|Romance,Long,90s,F,>56,artist,MN,2000-12-09 16:29:46,4
195,2974,Bats (1999),Horror|Thriller,Long,90s,M,25-34,programmer,NY,2002-03-01 06:17:53,1
18,2718,Drop Dead Gorgeous (1999),Comedy,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 06:18:25,2
53,1417,"Portrait of a Lady, The (1996)",Drama,Long,90s,M,25-34,other,GU,2000-12-28 07:33:22,3
18,2450,Howard the Duck (1986),Adventure|Children's|Sci-Fi,Long,80s,F,18-24,clerical-admin,CA,2000-12-30 05:38:13,1
175,2590,Hideous Kinky (1998),Drama,Long,90s,F,25-34,artist,CA,2000-12-18 04:14:40,5
889,744,Brothers in Trouble (1995),Drama,Long,90s,M,45-49,writer,NY,2000-11-26 16:09:19,3
15,2581,Never Been Kissed (1999),Comedy|Romance,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:18:12,3
44,2846,"Adventures of Milo and Otis, The (1986)",Children's,Long,80s,M,45-49,technician-engineer,WA,2000-12-28 22:21:10,5
1266,3891,Turn It Up (2000),Crime|Drama,Long,2000s,M,25-34,college-grad student,PA,2001-05-08 14:17:29,1
2,95,Broken Arrow (1996),Action|Thriller,Long,90s,M,>56,self-employed,LA,2000-12-31 22:02:23,2
195,1131,Jean de Florette (1986),Drama,Long,80s,M,25-34,programmer,NY,2000-12-17 13:46:44,5
