user_id,gender,age,occupation,location
4699,F,18-24,other,CA
4659,F,25-34,sales-marketing,TN
1730,F,18-24,college-grad student,IL
5620,M,35-44,sales-marketing,MN
931,F,>56,academic-educator,CT
5078,M,45-49,executive-managerial,PA
755,F,35-44,other,CA
2547,F,35-44,other,TN
1698,M,35-44,artist,OR
2936,F,18-24,college-grad student,CA
4441,M,18-24,college-grad student,WA
950,M,35-44,executive-managerial,MD
4933,M,25-34,scientist,CA
862,M,35-44,executive-managerial,NY
4559,M,25-34,executive-managerial,VT
527,F,25-34,artist,NY
4894,M,35-44,executive-managerial,NY
1593,M,25-34,self-employed,TX
260,M,18-24,unemployed,WA
5145,M,35-44,executive-managerial,N/A
3423,M,25-34,executive-managerial,UT
3936,F,35-44,programmer,MA
3019,M,50-55,programmer,OR
1030,M,25-34,executive-managerial,OR
2088,M,50-55,executive-managerial,IL
2814,M,35-44,executive-managerial,MA
2426,M,>56,other,MA
5335,M,25-34,sales-marketing,TX
5036,M,35-44,executive-managerial,NY
6023,M,25-34,other,OH
4993,M,45-49,technician-engineer,WI
1979,M,>56,technician-engineer,MI
2436,M,25-34,executive-managerial,VA
5600,F,45-49,other,N/A
2537,M,35-44,lawyer,TN
4366,M,18-24,scientist,MA
3020,F,35-44,executive-managerial,IL
1750,M,50-55,customer service,NY
2616,M,35-44,executive-managerial,MA
3282,M,45-49,clerical-admin,DC
2338,M,45-49,technician-engineer,NY
2342,M,35-44,clerical-admin,MI
4640,M,25-34,college-grad student,MN
3345,M,25-34,executive-managerial,PA
2118,M,25-34,sales-marketing,MA
70,M,18-24,college-grad student,WI
136,M,18-24,artist,MD
3441,F,25-34,sales-marketing,CA
3665,M,25-34,other,CA
692,F,25-34,other,AZ
1586,M,45-49,executive-managerial,TX
186,M,18-24,customer service,CA
4539,M,35-44,unemployed,MA
4744,M,50-55,scientist,NY
2949,M,25-34,technician-engineer,WA
1686,M,35-44,programmer,CA
1735,M,18-24,writer,GA
5846,M,45-49,self-employed,TX
5646,M,18-24,college-grad student,HI
333,M,35-44,artist,MN
4820,M,50-55,lawyer,ME
2966,F,25-34,college-grad student,MI
4042,M,35-44,scientist,CA
2797,F,25-34,executive-managerial,CA
6020,M,50-55,self-employed,NY
3343,F,18-24,college-grad student,TX
574,M,25-34,unemployed,N/A
5240,F,25-34,other,CA
3056,M,25-34,tradesman-craftsman,NY
1654,F,45-49,other,CA
1162,F,35-44,other,OR
1437,M,50-55,clerical-admin,NV
3540,M,18-24,technician-engineer,SD
3520,M,25-34,other,KY
3455,F,25-34,other,NJ
1104,M,35-44,lawyer,NY
5717,M,25-34,other,NH
1713,M,25-34,other,IN
4029,F,>56,clerical-admin,MD
2265,M,>56,retired,IL
2416,M,45-49,executive-managerial,MA
5858,M,25-34,college-grad student,MA
4634,M,50-55,writer,WA
3891,F,>56,self-employed,CA
4290,M,25-34,technician-engineer,WA
2381,F,35-44,homemaker,NY
4382,M,25-34,tradesman-craftsman,NY
748,M,25-34,other,IL
5662,M,<18,K-12 student,NJ
2042,M,<18,K-12 student,TX
717,M,25-34,lawyer,CA
1706,M,25-34,writer,PA
1169,M,25-34,writer,CA
5724,M,25-34,scientist,CA
5838,F,45-49,executive-managerial,MA
2398,M,25-34,other,WA
1618,M,50-55,other,OH
3691,M,25-34,executive-managerial,MD
3635,M,50-55,academic-educator,IL
6007,M,35-44,technician-engineer,CO
3624,M,25-34,programmer,IL
362,M,35-44,writer,MN
3622,M,18-24,academic-educator,MA
4720,M,25-34,artist,CA
5906,F,18-24,college-grad student,DE
5945,F,35-44,artist,AL
4172,M,35-44,executive-managerial,DE
3653,M,18-24,scientist,AP
3969,M,>56,executive-managerial,NY
2694,M,18-24,college-grad student,CA
4584,F,45-49,other,NY
4540,F,25-34,sales-marketing,CA
820,M,35-44,executive-managerial,TX
2665,M,35-44,lawyer,WA
990,M,18-24,doctor-health care,NY
1567,M,25-34,programmer,CT
2748,M,25-34,college-grad student,AZ
1029,M,25-34,other,DC
1502,M,18-24,college-grad student,NY
5297,M,25-34,programmer,PA
4245,M,50-55,programmer,OH
5692,F,25-34,executive-managerial,SC
1952,M,35-44,academic-educator,CA
1327,M,<18,K-12 student,NY
444,M,>56,other,MN
4560,M,25-34,other,NE
2826,M,35-44,programmer,NY
2951,F,35-44,sales-marketing,CA
331,M,25-34,executive-managerial,MN
4143,F,25-34,customer service,IL
5045,M,35-44,other,OH
3532,F,35-44,sales-marketing,NY
551,M,35-44,writer,MN
3075,F,25-34,lawyer,CT
5869,F,25-34,executive-managerial,PA
4679,M,>56,retired,TX
412,M,35-44,scientist,MN
3860,M,45-49,technician-engineer,OH
1095,F,>56,doctor-health care,NJ
4854,F,50-55,retired,NH
2529,F,35-44,homemaker,CA
4350,M,18-24,artist,SC
4537,F,45-49,academic-educator,MA
2295,M,45-49,lawyer,AR
1475,F,25-34,artist,TX
3197,F,18-24,sales-marketing,CA
4298,F,18-24,sales-marketing,AZ
4648,M,18-24,college-grad student,OK
2189,M,<18,K-12 student,IL
1910,M,<18,K-12 student,CA
5306,F,25-34,technician-engineer,CA
6039,F,45-49,other,MA
4491,M,18-24,college-grad student,IA
143,M,18-24,clerical-admin,N/A
2798,M,35-44,writer,NY
1714,M,25-34,technician-engineer,OH
1812,F,25-34,programmer,MI
4478,M,<18,programmer,MA
5008,M,25-34,writer,IL
3804,M,25-34,doctor-health care,CT
246,F,18-24,college-grad student,IL
2983,M,18-24,college-grad student,OR
1694,M,25-34,programmer,WA
4904,M,50-55,scientist,MO
1380,M,<18,K-12 student,ND
5469,M,35-44,programmer,VA
2172,M,18-24,writer,IL
4674,F,35-44,executive-managerial,NJ
1455,F,45-49,other,CA
5661,F,25-34,scientist,NH
2040,F,25-34,executive-managerial,MA
414,M,25-34,other,MN
714,M,18-24,college-grad student,TX
170,M,25-34,lawyer,NJ
3129,M,25-34,executive-managerial,MD
1435,M,25-34,sales-marketing,MI
2173,M,50-55,retired,NM
1811,M,>56,artist,NJ
4156,M,>56,writer,CA
5211,M,25-34,academic-educator,KY
2220,F,50-55,clerical-admin,N/A
5361,F,50-55,self-employed,CA
3435,M,45-49,academic-educator,MI
2205,F,25-34,executive-managerial,NY
6034,M,25-34,sales-marketing,CA
5766,M,>56,sales-marketing,HI
1633,F,45-49,executive-managerial,AK
2093,M,18-24,other,MI
5038,M,25-34,writer,NY
908,F,50-55,academic-educator,CA
4940,F,50-55,lawyer,CA
1422,M,35-44,technician-engineer,MN
4755,F,>56,executive-managerial,CA
1827,F,25-34,academic-educator,NJ
2105,M,25-34,academic-educator,VA
1561,F,18-24,college-grad student,NY
3427,M,25-34,sales-marketing,N/A
1553,F,25-34,scientist,MO
5943,F,45-49,academic-educator,DE
4244,M,35-44,technician-engineer,MI
355,M,18-24,clerical-admin,MN
2217,M,<18,K-12 student,OH
3460,M,<18,college-grad student,NY
5667,M,35-44,executive-managerial,NY
973,F,25-34,academic-educator,CO
5012,M,50-55,scientist,MI
3782,F,25-34,other,CA
5804,F,35-44,executive-managerial,CA
3717,M,35-44,technician-engineer,CA
1507,M,35-44,technician-engineer,CA
5230,M,25-34,programmer,CA
4425,M,35-44,executive-managerial,WA
5379,M,25-34,executive-managerial,UT
3677,F,25-34,programmer,CT
3806,M,18-24,college-grad student,MN
3122,F,25-34,executive-managerial,VA
1878,M,<18,K-12 student,CA
5179,M,25-34,programmer,CA
2922,M,25-34,technician-engineer,IA
236,M,25-34,customer service,MN
2997,F,35-44,self-employed,OH
2770,M,35-44,academic-educator,NY
5689,M,25-34,other,UT
801,F,25-34,writer,CA
3512,M,18-24,technician-engineer,MA
287,M,50-55,retired,CA
3149,M,18-24,college-grad student,CA
659,F,25-34,other,NC
1583,M,35-44,doctor-health care,CA
598,M,35-44,executive-managerial,CA
1439,M,35-44,clerical-admin,WA
4719,F,35-44,homemaker,RI
2978,M,35-44,writer,OH
4872,M,45-49,academic-educator,ME
2646,M,45-49,technician-engineer,PA
2967,M,25-34,other,CA
1358,M,35-44,technician-engineer,MI
4373,M,50-55,programmer,FL
5774,M,18-24,college-grad student,CA
2726,M,45-49,lawyer,MA
2634,M,>56,academic-educator,PA
1136,F,35-44,executive-managerial,CA
937,M,25-34,scientist,IL
1998,F,50-55,homemaker,VA
5930,F,35-44,technician-engineer,TX
5677,M,25-34,academic-educator,NY
524,M,18-24,other,CA
114,F,25-34,artist,ID
5615,M,35-44,executive-managerial,NJ
1109,M,18-24,K-12 student,N/A
4046,M,45-49,technician-engineer,WI
5778,M,35-44,programmer,AZ
3398,M,18-24,writer,GA
5237,M,25-34,executive-managerial,MN
2480,F,18-24,writer,N/A
2061,M,>56,academic-educator,OH
5019,M,25-34,executive-managerial,NY
5210,F,35-44,technician-engineer,IL
2089,M,35-44,technician-engineer,PA
4282,M,35-44,other,PA
3809,M,35-44,doctor-health care,MD
4703,M,25-34,executive-managerial,MA
1065,F,25-34,other,CA
983,F,25-34,self-employed,WA
5317,F,25-34,other,MA
4258,M,25-34,technician-engineer,DE
4733,M,18-24,tradesman-craftsman,IA
3375,M,25-34,college-grad student,NV
4783,M,25-34,other,IL
4476,M,45-49,academic-educator,IA
4987,F,>56,farmer,CA
4242,M,50-55,executive-managerial,TX
5866,F,25-34,doctor-health care,CT
710,M,25-34,writer,AZ
4220,M,35-44,other,OR
5826,M,18-24,college-grad student,IL
1338,M,25-34,other,CA
5791,M,18-24,college-grad student,OH
2312,M,45-49,other,NY
5365,M,18-24,programmer,CA
3405,M,35-44,sales-marketing,CA
4018,F,45-49,writer,TX
4188,M,50-55,executive-managerial,OK
3534,M,35-44,technician-engineer,NE
4517,F,18-24,academic-educator,MI
2268,F,35-44,academic-educator,IN
5199,F,25-34,academic-educator,AL
1908,M,>56,retired,CA
927,F,25-34,writer,CA
3896,M,35-44,other,IL
871,M,<18,K-12 student,TX
2244,M,<18,K-12 student,IL
896,M,18-24,scientist,CA
5676,M,25-34,writer,TX
5865,M,25-34,technician-engineer,CA
2297,M,>56,retired,IA
4293,F,45-49,homemaker,MN
4711,M,25-34,technician-engineer,FL
4221,M,35-44,college-grad student,WI
4992,F,25-34,artist,MN
3692,M,35-44,technician-engineer,NV
1498,M,18-24,college-grad student,MA
2393,M,>56,retired,NY
578,M,18-24,technician-engineer,CA
3439,M,18-24,technician-engineer,TX
4864,M,18-24,writer,MO
97,F,35-44,clerical-admin,KS
5608,M,18-24,clerical-admin,TX
2719,M,25-34,programmer,N/A
4292,M,25-34,other,WA
1682,M,25-34,artist,WA
621,M,18-24,college-grad student,CA
1820,M,25-34,writer,IA
4497,M,50-55,other,SC
4686,M,18-24,academic-educator,IA
1767,M,25-34,writer,TX
2744,M,18-24,technician-engineer,WI
4563,F,25-34,doctor-health care,VA
5780,M,18-24,technician-engineer,CA
2494,M,18-24,college-grad student,IA
2097,M,18-24,customer service,MI
2001,M,50-55,academic-educator,MI
640,M,18-24,college-grad student,IN
3189,M,25-34,self-employed,CA
3399,M,25-34,college-grad student,NY
209,M,35-44,academic-educator,CA
5416,F,25-34,customer service,MA
5735,M,25-34,doctor-health care,PA
3729,M,18-24,college-grad student,DC
5454,M,35-44,executive-managerial,NY
3242,M,50-55,retired,CA
1942,M,35-44,customer service,ME
2247,M,45-49,artist,IL
1396,F,25-34,programmer,CA
1710,M,18-24,other,CA
1813,F,35-44,doctor-health care,CA
4361,M,35-44,scientist,ID
3557,M,18-24,customer service,MI
3693,M,25-34,scientist,CA
2946,M,35-44,self-employed,CA
1666,M,25-34,sales-marketing,PA
4941,M,>56,writer,OH
541,F,18-24,college-grad student,N/A
1753,M,35-44,doctor-health care,CA
2640,M,35-44,programmer,TX
3853,M,25-34,sales-marketing,CA
478,M,50-55,self-employed,MN
5243,M,<18,K-12 student,WI
4949,M,18-24,college-grad student,MN
582,M,18-24,college-grad student,KS
464,F,18-24,college-grad student,MN
5040,M,45-49,programmer,OH
4438,M,50-55,other,NY
2827,M,25-34,technician-engineer,CA
1920,F,35-44,executive-managerial,CO
5681,F,25-34,executive-managerial,CA
1674,M,35-44,artist,CA
3920,M,35-44,technician-engineer,MO
1224,M,50-55,retired,MA
1473,M,25-34,sales-marketing,CT
3196,F,18-24,college-grad student,OH
4014,M,25-34,other,N/A
4413,M,<18,retired,TN
3001,M,18-24,college-grad student,CA
4454,M,25-34,writer,N/A
3796,M,45-49,sales-marketing,MA
5013,M,18-24,college-grad student,WV
1161,M,25-34,other,NY
1539,M,25-34,clerical-admin,MA
3160,M,25-34,technician-engineer,TX
1858,F,18-24,college-grad student,MT
5505,F,25-34,college-grad student,MA
3236,M,18-24,scientist,NM
4569,M,25-34,other,MD
4520,M,25-34,college-grad student,OH
2559,M,18-24,K-12 student,WI
2968,F,18-24,other,MI
2116,M,18-24,college-grad student,MI
3394,M,35-44,executive-managerial,CA
321,M,18-24,college-grad student,MN
2182,F,25-34,college-grad student,IL
2847,M,18-24,college-grad student,NY
1231,M,25-34,programmer,IL
5158,F,18-24,college-grad student,OH
4181,F,25-34,executive-managerial,FL
2934,F,35-44,writer,CA
2112,F,45-49,programmer,VA
4947,M,35-44,technician-engineer,CA
2821,M,18-24,writer,NY
308,M,25-34,artist,NY
2841,M,50-55,programmer,WA
539,M,25-34,artist,MN
249,F,18-24,sales-marketing,MI
5115,M,>56,programmer,MA
2479,F,25-34,academic-educator,VA
5814,M,25-34,other,CA
3445,F,35-44,writer,CA
5434,F,25-34,executive-managerial,IL
1092,F,18-24,college-grad student,MI
1312,M,25-34,sales-marketing,IL
5808,F,25-34,executive-managerial,TN
2316,M,35-44,other,NY
341,F,>56,retired,CA
2227,M,50-55,sales-marketing,IL
5387,F,25-34,academic-educator,OH
4017,M,25-34,sales-marketing,PA
5534,M,45-49,self-employed,GA
3580,F,18-24,clerical-admin,FL
3411,M,18-24,college-grad student,MA
3959,F,45-49,academic-educator,NH
292,M,35-44,executive-managerial,PA
5404,M,25-34,other,GA
2232,M,25-34,sales-marketing,IL
2702,M,45-49,doctor-health care,MO
2314,F,25-34,academic-educator,NY
631,M,35-44,technician-engineer,NC
3387,M,18-24,academic-educator,CA
3183,M,50-55,executive-managerial,IL
33,M,45-49,clerical-admin,MN
4656,M,25-34,technician-engineer,CA
1039,F,35-44,academic-educator,MA
2264,F,45-49,executive-managerial,TN
1913,M,25-34,technician-engineer,CA
4958,M,18-24,executive-managerial,MN
1137,M,18-24,college-grad student,NY
5294,M,25-34,artist,IL
3323,M,35-44,sales-marketing,NY
3549,F,35-44,executive-managerial,IL
3543,M,25-34,technician-engineer,IL
1663,M,18-24,college-grad student,TX
4260,M,25-34,self-employed,MT
3829,F,25-34,academic-educator,VA
4942,M,45-49,programmer,KY
2126,M,>56,sales-marketing,MA
2621,M,18-24,other,IN
709,M,18-24,other,CA
3073,M,25-34,other,CA
1372,M,<18,K-12 student,CA
1904,M,18-24,academic-educator,GA
386,M,25-34,other,MN
396,M,25-34,academic-educator,MN
5088,M,25-34,technician-engineer,TN
158,M,>56,executive-managerial,NC
704,F,35-44,farmer,AZ
3814,M,25-34,scientist,WA
841,F,50-55,sales-marketing,CA
2545,M,>56,retired,TN
3689,M,25-34,other,CO
4766,M,35-44,self-employed,NY
1848,M,35-44,customer service,NY
5956,F,18-24,college-grad student,MA
3180,M,25-34,sales-marketing,NJ
2909,M,25-34,executive-managerial,OH
4084,M,>56,retired,NY
5321,M,25-34,college-grad student,MA
2600,M,25-34,sales-marketing,PA
790,M,25-34,technician-engineer,OH
5298,M,35-44,technician-engineer,MN
3929,M,25-34,customer service,CO
5234,F,25-34,other,IL
4284,M,50-55,executive-managerial,KY
5482,M,18-24,executive-managerial,NY
975,M,35-44,other,WA
4347,F,18-24,writer,TX
4394,M,25-34,college-grad student,OH
1111,F,50-55,self-employed,OH
2627,M,25-34,academic-educator,CT
1796,M,50-55,lawyer,MD
3299,F,25-34,college-grad student,PA
2282,M,50-55,artist,FL
600,M,35-44,technician-engineer,KS
3628,M,25-34,executive-managerial,TX
4791,M,18-24,college-grad student,MN
3926,M,25-34,artist,CA
3503,M,18-24,college-grad student,MT
3275,M,35-44,executive-managerial,NY
1943,M,18-24,college-grad student,CA
4811,M,35-44,academic-educator,MA
5495,F,18-24,college-grad student,CA
948,M,>56,programmer,OH
930,M,25-34,customer service,WA
5884,M,18-24,college-grad student,DC
3735,M,25-34,other,NY
3015,M,>56,doctor-health care,IL
2791,M,>56,executive-managerial,NY
4207,M,35-44,academic-educator,CA
2181,M,25-34,other,OH
4331,M,35-44,doctor-health care,OH
5718,F,35-44,sales-marketing,TN
808,M,25-34,executive-managerial,AZ
423,M,18-24,college-grad student,MN
3023,F,25-34,executive-managerial,CA
5872,M,25-34,technician-engineer,IL
1073,F,25-34,doctor-health care,AR
2440,M,50-55,technician-engineer,MA
4899,M,25-34,programmer,CA
5529,M,18-24,doctor-health care,N/A
4546,M,25-34,executive-managerial,MI
5130,F,50-55,academic-educator,FL
5139,M,50-55,self-employed,NY
4697,M,18-24,K-12 student,TX
4743,M,>56,retired,MO
5423,F,50-55,customer service,IL
513,M,25-34,other,MN
2831,M,25-34,other,FL
5579,F,35-44,executive-managerial,NJ
5550,M,35-44,scientist,MI
1485,F,25-34,homemaker,CO
587,M,25-34,writer,CA
1451,M,35-44,writer,CA
3110,M,25-34,other,NY
4689,M,18-24,programmer,MA
4729,M,50-55,self-employed,MN
5720,M,25-34,other,IL
4254,M,25-34,technician-engineer,MS
1988,F,25-34,academic-educator,AZ
1718,M,18-24,college-grad student,OH
5327,M,25-34,executive-managerial,MN
1236,F,25-34,academic-educator,MI
3125,M,25-34,executive-managerial,NY
2132,M,>56,sales-marketing,MA
779,M,25-34,other,IL
5278,F,25-34,executive-managerial,MN
4649,M,>56,retired,NY
1037,M,45-49,executive-managerial,MA
3187,M,35-44,programmer,FL
769,M,45-49,technician-engineer,MA
3506,M,18-24,programmer,CO
1289,M,45-49,doctor-health care,TX
2860,M,35-44,technician-engineer,DC
4472,F,45-49,self-employed,NY
1939,F,35-44,artist,CA
4278,F,45-49,executive-managerial,AE
4749,M,45-49,other,VA
2240,M,45-49,programmer,MO
4337,M,18-24,writer,TX
4905,F,45-49,academic-educator,IL
1170,M,>56,clerical-admin,NY
5652,M,18-24,other,IN
2127,M,18-24,college-grad student,NY
4051,M,18-24,sales-marketing,MA
5073,M,>56,artist,CA
678,M,25-34,other,FL
2385,F,45-49,artist,MA
3793,M,18-24,college-grad student,MD
4768,M,25-34,college-grad student,VA
5978,M,35-44,academic-educator,MI
101,F,18-24,clerical-admin,FL
5196,M,>56,executive-managerial,MD
3591,M,35-44,doctor-health care,CA
3202,F,18-24,college-grad student,VA
1676,M,18-24,college-grad student,CA
2221,M,>56,technician-engineer,CA
4060,M,25-34,tradesman-craftsman,MN
3263,M,50-55,lawyer,KS
1692,M,35-44,writer,OR
3984,M,25-34,executive-managerial,TX
4259,M,35-44,technician-engineer,OH
5081,F,18-24,college-grad student,PA
73,M,18-24,college-grad student,WI
2165,M,25-34,executive-managerial,FL
4815,F,50-55,tradesman-craftsman,ME
5592,M,25-34,academic-educator,WI
5150,M,25-34,clerical-admin,WA
1449,M,35-44,writer,PA
1210,M,25-34,technician-engineer,NC
1313,M,18-24,college-grad student,OH
330,M,>56,executive-managerial,CA
5918,M,25-34,programmer,MN
4975,M,35-44,other,CA
67,F,50-55,customer service,IL
430,F,18-24,K-12 student,MN
5527,M,25-34,academic-educator,LA
2856,M,35-44,lawyer,VA
4316,M,25-34,doctor-health care,TX
1040,M,25-34,lawyer,TX
5363,M,>56,retired,GA
1138,M,18-24,programmer,NY
3091,F,25-34,other,PA
4782,M,45-49,academic-educator,TX
817,M,18-24,college-grad student,KY
935,M,35-44,sales-marketing,IL
671,M,18-24,college-grad student,IL
1453,M,25-34,sales-marketing,PA
5649,F,18-24,college-grad student,CA
989,M,50-55,other,MD
2751,F,25-34,self-employed,NC
1201,M,18-24,college-grad student,N/A
3213,F,25-34,academic-educator,ID
4162,F,25-34,sales-marketing,VA
1535,F,18-24,writer,CA
3964,M,>56,self-employed,KS
4984,M,35-44,other,MN
759,F,>56,clerical-admin,NV
2158,M,25-34,programmer,IL
2392,F,>56,clerical-admin,CT
3419,M,45-49,academic-educator,PA
3156,M,35-44,executive-managerial,NJ
2999,M,25-34,executive-managerial,FL
4968,F,50-55,writer,CA
3922,M,18-24,college-grad student,WI
691,M,35-44,lawyer,HI
1873,M,35-44,executive-managerial,MA
2100,F,25-34,other,VA
2849,M,45-49,lawyer,CA
439,M,35-44,sales-marketing,MN
3538,M,35-44,other,KY
2183,F,>56,academic-educator,NY
5148,M,25-34,writer,WA
2082,M,<18,unemployed,MI
3092,M,35-44,scientist,WA
3385,F,25-34,homemaker,FL
1725,M,18-24,unemployed,KS
392,M,18-24,executive-managerial,DC
2673,M,35-44,executive-managerial,TX
884,M,<18,K-12 student,MI
970,M,25-34,other,NC
5272,M,25-34,executive-managerial,CA
2638,M,25-34,sales-marketing,CT
2274,M,18-24,artist,GA
2775,F,18-24,college-grad student,CA
3755,F,50-55,sales-marketing,NJ
3474,M,35-44,lawyer,NY
1424,M,35-44,other,NC
2357,F,35-44,sales-marketing,NY
2460,F,50-55,academic-educator,AL
4013,M,25-34,academic-educator,TX
5092,M,>56,sales-marketing,PA
4344,M,25-34,academic-educator,OH
172,M,25-34,clerical-admin,NJ
5954,M,45-49,lawyer,LA
599,M,50-55,doctor-health care,WI
5889,M,50-55,writer,CT
644,M,25-34,writer,CA
1361,F,25-34,other,OR
470,F,<18,K-12 student,MN
3178,F,35-44,customer service,OH
4349,M,18-24,artist,CA
1339,M,35-44,tradesman-craftsman,AZ
509,M,25-34,artist,MN
5265,M,45-49,academic-educator,OR
590,F,35-44,doctor-health care,WA
2942,F,50-55,academic-educator,CA
2911,F,25-34,college-grad student,MN
2808,M,>56,self-employed,IL
5904,F,45-49,programmer,N/A
1967,M,50-55,executive-managerial,CA
5090,F,35-44,unemployed,TX
782,M,>56,academic-educator,NC
4238,M,35-44,self-employed,OH
3710,M,<18,K-12 student,RI
980,M,25-34,doctor-health care,CA
3928,M,25-34,other,MN
1722,M,35-44,other,AR
1441,M,35-44,self-employed,WI
2960,M,18-24,college-grad student,MI
475,F,25-34,artist,MN
1179,M,50-55,academic-educator,CA
4574,M,25-34,college-grad student,IL
3308,F,18-24,writer,N/A
3332,M,25-34,executive-managerial,CT
46,M,18-24,unemployed,TX
190,M,25-34,technician-engineer,MN
5522,M,25-34,sales-marketing,MA
3837,M,25-34,technician-engineer,NC
2007,M,50-55,self-employed,CO
2063,M,25-34,college-grad student,OH
561,F,18-24,sales-marketing,MO
5014,M,45-49,other,CA
5715,M,18-24,college-grad student,CA
4243,M,>56,executive-managerial,FL
3948,F,45-49,programmer,IL
3434,M,18-24,college-grad student,MI
5111,M,35-44,artist,TX
4588,F,25-34,college-grad student,MI
11,F,25-34,academic-educator,ME
3817,M,35-44,clerical-admin,VA
4964,M,35-44,other,CA
4340,F,25-34,technician-engineer,TX
2610,M,45-49,executive-managerial,MI
1228,M,25-34,academic-educator,CA
2514,M,>56,sales-marketing,TN
5465,F,25-34,other,NY
48,M,25-34,college-grad student,CA
5305,F,18-24,college-grad student,CA
3,M,25-34,scientist,MN
2626,M,>56,academic-educator,ME
876,M,25-34,college-grad student,OH
4206,F,35-44,academic-educator,VA
2633,F,35-44,homemaker,NJ
4911,F,25-34,other,MN
4262,F,35-44,doctor-health care,CT
5346,F,25-34,clerical-admin,OR
1433,F,18-24,sales-marketing,MI
1505,M,50-55,lawyer,CA
5161,M,25-34,college-grad student,GA
4610,F,25-34,college-grad student,WI
4609,F,25-34,college-grad student,WI
3872,M,25-34,academic-educator,NY
4514,M,18-24,clerical-admin,MI
116,M,25-34,technician-engineer,MN
113,M,18-24,programmer,TN
5558,M,<18,K-12 student,MA
2822,M,50-55,executive-managerial,NY
203,F,18-24,college-grad student,WI
488,M,25-34,programmer,MN
1944,F,18-24,college-grad student,CA
965,M,>56,executive-managerial,NY
4449,M,25-34,programmer,NC
5901,F,35-44,executive-managerial,CA
1656,M,25-34,technician-engineer,CA
3679,M,25-34,college-grad student,NE
4919,M,18-24,other,UT
4908,M,35-44,scientist,AZ
1186,M,18-24,unemployed,WA
3036,M,>56,retired,NY
2267,F,>56,retired,TN
4241,M,35-44,executive-managerial,NY
1006,M,18-24,college-grad student,WI
921,M,25-34,technician-engineer,CA
5864,F,50-55,academic-educator,NC
4549,F,<18,K-12 student,WA
946,M,35-44,executive-managerial,N/A
1054,M,<18,K-12 student,TX
449,M,25-34,executive-managerial,AZ
3384,M,35-44,executive-managerial,CA
5758,F,50-55,academic-educator,SC
4098,M,35-44,executive-managerial,WI
5268,F,25-34,artist,NE
5438,M,25-34,sales-marketing,IL
4847,M,25-34,programmer,CA
794,M,50-55,writer,NY
2845,M,25-34,college-grad student,OK
4459,M,25-34,academic-educator,NC
3832,F,25-34,executive-managerial,OH
1635,M,25-34,other,OR
3382,F,<18,K-12 student,MN
2202,F,<18,K-12 student,NY
2668,F,25-34,college-grad student,CA
2790,M,25-34,writer,AZ
2560,F,45-49,doctor-health care,UT
1603,F,25-34,other,NY
3938,M,25-34,artist,N/A
4971,M,35-44,executive-managerial,CA
4901,M,25-34,executive-managerial,NY
688,M,>56,retired,NY
4680,M,35-44,other,ME
5393,M,35-44,executive-managerial,NY
2140,M,45-49,sales-marketing,IN
2437,M,25-34,college-grad student,VA
3359,M,25-34,writer,VA
4234,F,45-49,clerical-admin,MI
5426,M,25-34,sales-marketing,CA
4952,F,25-34,sales-marketing,MI
81,F,25-34,other,IL
442,M,25-34,academic-educator,MN
1383,F,25-34,executive-managerial,DE
3995,M,35-44,technician-engineer,VA
5610,F,25-34,academic-educator,WI
20,M,25-34,sales-marketing,MN
2969,M,25-34,executive-managerial,CT
3718,M,50-55,technician-engineer,NJ
5185,F,35-44,college-grad student,OH
1599,M,25-34,other,CA
1070,F,45-49,artist,DC
3080,M,25-34,writer,MN
2283,M,35-44,tradesman-craftsman,OH
1246,M,18-24,college-grad student,WA
5025,M,25-34,writer,IL
4101,M,18-24,college-grad student,VA
2670,M,35-44,doctor-health care,CA
1833,M,18-24,technician-engineer,NJ
4168,F,45-49,doctor-health care,TN
3206,M,18-24,writer,OH
2685,M,45-49,executive-managerial,MA
1589,M,25-34,other,CA
2046,M,35-44,academic-educator,CA
4671,M,25-34,programmer,CA
3031,M,18-24,college-grad student,MI
3492,M,35-44,executive-managerial,TX
5555,M,<18,K-12 student,TN
3983,M,25-34,other,GA
1348,F,<18,K-12 student,ME
133,F,25-34,other,MN
288,F,25-34,programmer,OR
4019,M,35-44,technician-engineer,WI
1474,M,25-34,college-grad student,WA
1376,F,45-49,academic-educator,FL
184,F,25-34,other,PA
2503,M,35-44,technician-engineer,PA
2168,M,<18,K-12 student,IL
1477,F,45-49,academic-educator,CA
4500,M,50-55,executive-managerial,TX
293,M,>56,academic-educator,N/A
1992,M,18-24,college-grad student,AZ
2284,M,25-34,writer,CA
3584,M,18-24,other,TX
3546,M,25-34,writer,N/A
3839,M,50-55,sales-marketing,MA
3845,M,25-34,programmer,CA
1845,M,25-34,artist,NY
4834,F,45-49,homemaker,NH
1838,M,35-44,executive-managerial,NY
729,M,35-44,programmer,AZ
4676,M,45-49,sales-marketing,IN
3077,M,18-24,college-grad student,OH
5323,M,25-34,writer,CA
1159,M,18-24,other,MI
5637,M,<18,K-12 student,NY
5880,M,25-34,academic-educator,NJ
891,M,25-34,academic-educator,CO
1108,M,>56,academic-educator,CA
1642,M,50-55,retired,IL
5403,M,<18,K-12 student,MT
4846,F,25-34,artist,CA
469,M,35-44,doctor-health care,MN
1968,M,25-34,lawyer,AZ
686,M,18-24,college-grad student,NC
4492,M,>56,retired,N/A
5977,M,35-44,academic-educator,CA
