user_id,age
7112,35-44
6390,35-44
10038,25-34
34248,35-44
40570,>56
58783,50-55
19563,45-49
1889,35-44
25710,45-49
39086,25-34
8971,25-34
34295,35-44
24992,25-34
12361,>56
1994,35-44
71756,18-24
29926,<18
58215,50-55
19404,35-44
43281,50-55
56090,35-44
40017,45-49
56150,25-34
48915,25-34
36893,25-34
5218,25-34
27882,25-34
67265,25-34
15333,35-44
26686,25-34
13485,18-24
61205,18-24
14708,25-34
33058,50-55
63543,25-34
79228,25-34
16959,25-34
1625,35-44
815,25-34
38652,45-49
52407,25-34
64317,25-34
84463,25-34
44263,35-44
31348,25-34
48163,25-34
75426,25-34
7228,35-44
80791,25-34
43508,25-34
54460,18-24
63980,25-34
51177,>56
75596,50-55
74465,25-34
22108,25-34
8284,45-49
15889,45-49
22413,45-49
26407,25-34
16115,25-34
25885,>56
1651,18-24
4177,45-49
17099,25-34
41801,35-44
30709,25-34
79990,25-34
60210,35-44
12882,25-34
71289,45-49
42028,25-34
44071,18-24
61391,25-34
7483,25-34
8849,25-34
34804,35-44
18386,50-55
48215,25-34
11330,35-44
14588,25-34
62887,25-34
15410,25-34
17496,25-34
36119,25-34
3538,25-34
3352,<18
34087,25-34
29385,25-34
53698,35-44
6166,50-55
53884,25-34
61271,50-55
13381,35-44
57399,25-34
39389,25-34
14035,25-34
40131,25-34
38114,25-34
73031,25-34
3414,25-34
79187,25-34
37412,25-34
45700,25-34
6348,>56
86278,25-34
27244,18-24
48395,50-55
70362,25-34
68016,50-55
33369,25-34
34422,25-34
12285,18-24
3653,<18
20958,35-44
19192,25-34
7941,25-34
138,>56
72253,25-34
67244,35-44
310,25-34
15837,25-34
56724,25-34
30832,>56
32731,50-55
13076,25-34
74955,35-44
46675,25-34
37359,35-44
35557,35-44
66838,25-34
21248,35-44
63932,25-34
69831,25-34
55035,25-34
17131,25-34
41883,25-34
34262,25-34
79443,35-44
57984,25-34
26482,25-34
1730,25-34
49318,18-24
38673,25-34
47262,25-34
59290,<18
4468,<18
20933,25-34
55689,25-34
13380,<18
70978,>56
2285,18-24
66900,25-34
23912,50-55
50934,25-34
66266,25-34
5484,<18
54002,25-34
76754,25-34
1543,25-34
30449,25-34
56962,25-34
34200,25-34
19142,35-44
2850,35-44
56106,35-44
72574,>56
4094,35-44
38427,35-44
38982,18-24
57652,35-44
21373,25-34
11877,25-34
19530,25-34
7631,25-34
28739,25-34
59033,25-34
61112,25-34
65944,25-34
10877,18-24
61181,25-34
15052,25-34
1136,25-34
13647,35-44
22789,25-34
14150,18-24
38549,25-34
7015,18-24
19725,25-34
9952,45-49
46887,<18
65029,25-34
56051,50-55
76815,25-34
16257,50-55
20754,50-55
65676,45-49
48107,25-34
8665,35-44
44783,25-34
9102,25-34
26057,25-34
84390,18-24
7684,25-34
48845,25-34
16182,<18
13064,25-34
50417,25-34
67801,18-24
84062,35-44
44693,50-55
1732,35-44
51024,>56
24791,25-34
31652,>56
20172,25-34
17305,35-44
25948,25-34
8931,25-34
70967,25-34
37276,<18
4236,35-44
52313,<18
41307,25-34
52734,35-44
29044,>56
13686,25-34
18664,35-44
45579,35-44
19277,25-34
5891,25-34
63810,25-34
42839,25-34
12757,25-34
30880,25-34
65062,25-34
46194,18-24
11156,35-44
18693,25-34
11545,>56
21010,25-34
56050,25-34
24398,25-34
11461,25-34
32990,25-34
33248,>56
49443,25-34
54690,25-34
36227,25-34
33474,>56
73149,25-34
45996,25-34
33404,45-49
1172,25-34
22707,25-34
58910,>56
86172,>56
54189,25-34
39996,25-34
3016,>56
43400,25-34
28276,50-55
56388,>56
38493,25-34
39627,25-34
1185,18-24
5639,25-34
10198,>56
48121,25-34
32324,18-24
44905,>56
47462,25-34
25099,>56
6880,50-55
1842,25-34
15787,25-34
30218,35-44
5297,25-34
7470,>56
16492,35-44
47645,25-34
15604,25-34
52038,25-34
41148,25-34
30146,<18
14375,25-34
1574,25-34
24964,18-24
52108,25-34
7827,25-34
44410,35-44
84696,18-24
45165,35-44
18584,45-49
55402,18-24
23561,>56
47447,>56
37664,25-34
54892,35-44
14421,35-44
75796,18-24
18715,25-34
68284,18-24
65737,50-55
29958,18-24
33451,25-34
24803,35-44
28370,25-34
29380,25-34
56841,25-34
26172,25-34
36976,25-34
49939,50-55
9312,25-34
80105,25-34
73841,<18
20842,50-55
36903,35-44
41419,18-24
80790,25-34
76008,25-34
23142,18-24
84629,35-44
27541,25-34
60436,25-34
48425,25-34
64778,25-34
42678,25-34
54694,25-34
15005,25-34
39341,25-34
26684,25-34
33373,35-44
9427,45-49
36539,25-34
86431,25-34
3627,45-49
43525,35-44
58384,25-34
34369,25-34
48197,25-34
60917,25-34
71656,18-24
74988,18-24
12430,25-34
7558,>56
20578,25-34
23,25-34
1717,25-34
55019,>56
56192,25-34
10051,25-34
35381,35-44
78243,25-34
84393,25-34
7519,25-34
20420,25-34
16265,25-34
7690,25-34
58373,45-49
57412,35-44
7367,25-34
21806,50-55
34792,<18
37076,<18
72071,25-34
39248,>56
56259,45-49
52720,25-34
56855,25-34
50349,35-44
34135,25-34
28049,>56
4282,25-34
31602,25-34
73126,18-24
37247,25-34
6108,18-24
26107,25-34
29594,25-34
63353,35-44
43399,>56
8933,35-44
53599,25-34
84545,45-49
49003,>56
79220,25-34
64435,35-44
71519,50-55
16501,50-55
65119,25-34
38147,25-34
11324,25-34
64365,45-49
39334,>56
41907,25-34
58101,35-44
48018,>56
3357,25-34
22895,45-49
58977,18-24
23492,50-55
68341,25-34
9830,<18
26026,35-44
70667,25-34
13498,>56
67311,50-55
36915,25-34
25388,25-34
66580,25-34
18252,<18
3113,25-34
45321,25-34
83158,25-34
98,25-34
55863,35-44
58657,25-34
67224,25-34
69453,18-24
68878,25-34
79402,>56
48839,25-34
55621,35-44
70021,25-34
20093,25-34
16642,25-34
8434,25-34
86649,18-24
66695,25-34
62206,25-34
81192,18-24
3979,25-34
38469,25-34
6128,35-44
56865,<18
26923,35-44
43678,35-44
71474,50-55
48613,35-44
18319,25-34
69803,35-44
15464,25-34
24536,>56
23021,18-24
86412,25-34
75892,35-44
3267,25-34
51664,25-34
7890,25-34
56980,45-49
85042,35-44
11416,25-34
47644,25-34
84354,>56
16530,35-44
30267,35-44
33212,35-44
14409,25-34
53919,25-34
3992,25-34
12681,25-34
33182,35-44
45809,25-34
80834,45-49
70636,>56
7936,35-44
35366,35-44
74501,18-24
79611,25-34
3578,25-34
38716,25-34
45643,25-34
7390,35-44
25053,25-34
30524,<18
71873,50-55
32504,25-34
52128,<18
7167,25-34
30464,18-24
11844,45-49
19167,25-34
64444,45-49
31061,35-44
6042,35-44
67099,18-24
82968,<18
51080,25-34
75428,25-34
11418,18-24
20248,>56
66044,25-34
78553,25-34
71411,>56
4604,35-44
40406,45-49
32250,50-55
46289,25-34
67577,35-44
62418,50-55
64505,25-34
64172,45-49
39364,25-34
23686,25-34
15411,25-34
40749,35-44
37289,25-34
2076,>56
55197,35-44
67666,35-44
67472,25-34
936,25-34
9888,25-34
37140,25-34
7311,35-44
4313,25-34
23196,25-34
22883,50-55
31291,50-55
56696,25-34
12966,35-44
21176,25-34
65499,25-34
11328,25-34
13562,18-24
51850,25-34
36322,25-34
23621,25-34
37145,25-34
60563,25-34
7703,25-34
3065,45-49
72944,>56
7447,25-34
86432,25-34
9397,25-34
4027,25-34
38030,25-34
20803,25-34
68391,18-24
30742,25-34
34463,25-34
30638,25-34
9860,25-34
37795,25-34
40306,>56
42958,25-34
52776,25-34
35702,35-44
22835,25-34
77299,18-24
80826,35-44
82726,25-34
2849,25-34
25265,25-34
84,18-24
3135,45-49
11984,35-44
69178,25-34
5932,25-34
66296,25-34
5925,25-34
10399,35-44
32337,25-34
78169,25-34
74122,25-34
8884,18-24
78536,>56
64314,45-49
5658,25-34
26432,50-55
22676,25-34
13433,25-34
11778,25-34
56690,25-34
78085,25-34
24740,25-34
43474,25-34
33296,35-44
63935,35-44
70809,25-34
20917,25-34
32235,50-55
55194,50-55
40654,>56
49330,25-34
39974,18-24
58790,18-24
4526,45-49
26018,50-55
48170,>56
43198,25-34
40145,25-34
47754,25-34
41972,25-34
66693,18-24
42572,25-34
21209,25-34
44573,25-34
62260,25-34
71196,25-34
10562,>56
55015,25-34
27697,<18
32347,25-34
17301,25-34
85303,18-24
13397,25-34
8693,35-44
53803,18-24
79568,25-34
57582,25-34
1935,35-44
11643,25-34
5903,25-34
39515,25-34
21251,25-34
58818,45-49
43182,25-34
9491,35-44
56641,25-34
44908,45-49
30357,25-34
13970,25-34
21740,35-44
24275,25-34
58732,<18
44772,18-24
20315,>56
19913,35-44
2755,<18
32505,25-34
59132,18-24
67196,25-34
45624,35-44
6086,35-44
52909,<18
16661,50-55
16584,50-55
51892,35-44
25825,25-34
35121,25-34
20563,25-34
53346,25-34
86170,25-34
18798,25-34
44290,25-34
71132,25-34
41768,>56
85886,25-34
15174,25-34
66422,25-34
70947,25-34
77402,25-34
2935,>56
5437,18-24
51011,25-34
67907,45-49
33780,25-34
62845,50-55
62331,18-24
4793,<18
47044,>56
12318,25-34
67324,25-34
24211,25-34
85580,25-34
55018,25-34
5996,25-34
72318,25-34
53398,25-34
80456,25-34
41600,>56
36418,35-44
24252,25-34
26494,25-34
5330,35-44
30511,45-49
31528,25-34
32407,25-34
47575,25-34
13056,25-34
56784,<18
40697,25-34
39833,18-24
6489,35-44
10522,25-34
12935,35-44
24722,>56
68569,45-49
25558,18-24
10786,25-34
46424,18-24
86496,>56
41078,25-34
9028,18-24
27250,25-34
33508,18-24
55502,25-34
19788,25-34
43340,18-24
39414,25-34
7963,25-34
35102,25-34
73469,25-34
16982,25-34
39910,25-34
818,35-44
62877,25-34
64292,25-34
1313,35-44
59949,18-24
14340,45-49
10449,>56
74168,25-34
63898,25-34
39998,18-24
51965,25-34
24505,25-34
53353,25-34
69713,25-34
60106,25-34
47582,25-34
72930,25-34
1613,25-34
24752,25-34
83528,25-34
77099,35-44
48462,25-34
32864,35-44
71194,35-44
22263,25-34
19902,25-34
24650,<18
73577,25-34
16913,35-44
59081,25-34
3791,>56
50240,25-34
62214,25-34
44110,50-55
21156,<18
53215,>56
55856,25-34
67784,50-55
36811,35-44
41867,25-34
78656,25-34
33955,50-55
55099,25-34
26229,25-34
31111,25-34
31480,25-34
53188,25-34
59045,50-55
32241,25-34
71986,35-44
6151,35-44
58051,25-34
8909,50-55
50426,35-44
10532,45-49
13113,25-34
19968,25-34
44501,<18
63181,18-24
28312,>56
85221,18-24
23033,25-34
9731,25-34
68604,25-34
77441,>56
8633,50-55
10894,25-34
46018,35-44
78370,25-34
37561,25-34
49663,25-34
59244,35-44
8441,18-24
23894,25-34
12288,25-34
13637,18-24
21759,25-34
85618,25-34
82883,25-34
14095,25-34
85653,25-34
33382,35-44
74635,25-34
38268,18-24
40769,35-44
53200,25-34
29241,25-34
536,35-44
38532,25-34
45379,25-34
45356,25-34
57557,25-34
3994,25-34
78790,25-34
30154,25-34
52777,18-24
2548,35-44
1438,18-24
45711,50-55
7386,25-34
3391,35-44
48309,<18
85268,25-34
48729,35-44
27053,35-44
49898,35-44
33470,25-34
80553,25-34
43742,25-34
14000,50-55
16136,25-34
29176,25-34
14410,25-34
30501,18-24
17709,25-34
60222,35-44
22290,25-34
48382,25-34
86407,>56
9300,18-24
18195,18-24
32754,45-49
57948,<18
44999,25-34
24841,<18
54061,25-34
57061,25-34
48821,25-34
53719,35-44
33343,25-34
84472,18-24
28085,18-24
766,<18
10668,25-34
19070,50-55
7623,25-34
32048,35-44
51641,25-34
82053,50-55
27825,25-34
26525,25-34
44030,25-34
84290,25-34
35729,<18
50061,35-44
56770,25-34
75817,25-34
42032,25-34
20862,35-44
47215,45-49
30256,18-24
48090,25-34
57535,<18
27983,25-34
28676,25-34
28906,25-34
32290,35-44
7873,35-44
42927,35-44
5973,25-34
18274,45-49
10063,25-34
43285,25-34
82327,25-34
63671,25-34
40100,45-49
10724,25-34
58043,35-44
13057,25-34
50607,25-34
54580,35-44
14832,25-34
26780,35-44
2994,25-34
72044,35-44
84871,35-44
48990,35-44
37738,<18
55082,<18
55298,50-55
80473,<18
36612,>56
65710,35-44
8148,25-34
14697,35-44
62917,<18
71339,35-44
74220,35-44
84186,25-34
41271,25-34
36128,50-55
32457,18-24
58205,25-34
83928,25-34
19750,25-34
35788,25-34
23956,50-55
67866,18-24
71916,25-34
33862,18-24
52863,25-34
57222,25-34
83195,25-34
25281,50-55
41680,25-34
35122,25-34
55528,35-44
13998,18-24
37666,18-24
28267,25-34
11523,>56
70336,25-34
39011,18-24
51211,25-34
29210,25-34
32216,25-34
37506,45-49
32248,45-49
10254,35-44
12411,25-34
10574,25-34
82059,35-44
65489,25-34
6770,25-34
42725,45-49
8400,18-24
71541,25-34
153,35-44
23348,45-49
71859,25-34
28646,25-34
1601,25-34
46240,<18
42423,25-34
55101,45-49
57506,<18
28887,25-34
59969,25-34
67584,25-34
17123,25-34
2908,>56
8702,25-34
25734,50-55
19243,18-24
69558,25-34
57447,50-55
86186,<18
35307,50-55
11304,25-34
49750,35-44
69476,25-34
18148,25-34
74490,<18
32370,25-34
307,25-34
3815,>56
60038,35-44
86396,25-34
32537,25-34
13669,35-44
28053,25-34
31035,45-49
75169,25-34
83851,25-34
32374,<18
70318,50-55
57904,25-34
28877,18-24
76996,25-34
21761,18-24
8748,25-34
33947,18-24
65971,25-34
2646,<18
86897,25-34
39695,35-44
17521,50-55
54873,25-34
47344,18-24
40705,25-34
53929,25-34
61957,25-34
43330,25-34
44627,25-34
4816,18-24
30690,25-34
51498,>56
17055,25-34
18176,45-49
40684,25-34
73663,25-34
67741,25-34
15916,25-34
37469,>56
42966,18-24
6258,25-34
78689,25-34
16245,35-44
40266,25-34
51834,45-49
27594,35-44
3636,<18
12254,25-34
52361,25-34
62425,25-34
15673,<18
41368,25-34
31978,35-44
51294,25-34
51833,25-34
12148,25-34
38201,35-44
47740,50-55
24817,25-34
51331,25-34
43686,25-34
49579,25-34
6279,50-55
49815,35-44
34744,25-34
28909,25-34
36772,45-49
37958,35-44
62980,25-34
1329,18-24
17192,35-44
63528,35-44
45865,25-34
75869,>56
84576,25-34
21221,35-44
43377,25-34
5539,35-44
8784,25-34
15640,25-34
14235,>56
43691,25-34
61127,25-34
33299,25-34
27029,25-34
55736,50-55
34006,25-34
20694,50-55
39289,25-34
31009,25-34
53663,25-34
3123,18-24
39571,18-24
16743,>56
67302,35-44
67937,25-34
61937,35-44
42051,25-34
47404,>56
80560,18-24
29043,25-34
3828,35-44
57705,25-34
11669,<18
28924,25-34
7032,35-44
42385,25-34
3885,25-34
29149,>56
57907,25-34
17740,35-44
41505,25-34
29329,25-34
38925,25-34
42459,25-34
2809,25-34
66224,25-34
10470,25-34
78263,25-34
26101,25-34
5139,35-44
61406,25-34
36118,35-44
66333,25-34
76800,18-24
86047,18-24
38904,25-34
42031,50-55
13153,25-34
3621,25-34
23146,25-34
55785,35-44
86635,25-34
27987,25-34
3833,45-49
86821,25-34
48497,25-34
66699,>56
58466,50-55
5519,25-34
23776,18-24
3604,25-34
4949,35-44
45059,18-24
65247,25-34
17927,50-55
26602,25-34
27729,25-34
5060,45-49
18940,50-55
73657,50-55
44025,45-49
42243,18-24
10508,35-44
31510,25-34
76175,18-24
36816,18-24
20854,25-34
43569,18-24
81322,35-44
8113,35-44
40028,25-34
22500,>56
8895,35-44
22473,25-34
24638,25-34
17021,35-44
51143,25-34
59685,18-24
5295,45-49
74897,25-34
9556,35-44
33883,50-55
3859,45-49
56955,25-34
28711,<18
56820,25-34
70378,25-34
9527,35-44
23703,35-44
44784,35-44
17008,35-44
6454,25-34
58723,>56
49114,25-34
1143,45-49
78443,25-34
1575,18-24
42206,25-34
39697,25-34
9852,35-44
48303,25-34
67978,50-55
83280,25-34
9694,25-34
40180,35-44
84928,>56
13966,<18
69567,25-34
23472,25-34
42160,25-34
84008,25-34
58039,35-44
55672,25-34
53220,25-34
1123,25-34
1377,18-24
65680,35-44
17748,25-34
83423,>56
69305,18-24
53801,25-34
35946,25-34
18848,25-34
25652,>56
61767,25-34
14008,25-34
28209,25-34
54210,25-34
39252,25-34
55168,50-55
10325,>56
72762,25-34
29025,25-34
5025,25-34
79341,25-34
32521,35-44
30513,25-34
25492,25-34
20351,25-34
31683,18-24
69571,25-34
1378,25-34
36514,25-34
26620,25-34
31879,35-44
71443,25-34
30878,25-34
25251,45-49
9826,50-55
25574,45-49
26554,50-55
39082,50-55
3930,25-34
32581,50-55
17303,50-55
25791,25-34
30827,25-34
32587,25-34
10703,35-44
46659,25-34
42776,45-49
11931,25-34
42779,>56
695,25-34
4577,25-34
77272,25-34
17809,35-44
56045,25-34
8219,35-44
27266,25-34
37223,35-44
374,50-55
67003,35-44
18366,25-34
15148,35-44
9794,18-24
2872,18-24
12848,25-34
4736,50-55
18803,35-44
42722,>56
4528,25-34
37453,25-34
68565,35-44
47062,25-34
78061,25-34
53899,35-44
58882,50-55
36150,35-44
7589,45-49
45399,25-34
25273,50-55
19764,45-49
64124,25-34
11828,25-34
1782,18-24
57196,>56
67405,35-44
76460,25-34
17444,35-44
45368,25-34
76814,>56
16912,25-34
9079,35-44
526,25-34
9077,25-34
38307,25-34
46845,18-24
5132,25-34
40452,25-34
81845,25-34
32406,25-34
39889,25-34
52243,25-34
11351,25-34
41250,18-24
78312,<18
52130,18-24
55837,35-44
33016,25-34
84231,25-34
20603,25-34
20134,25-34
54611,25-34
6265,18-24
39375,25-34
47660,35-44
32957,25-34
19375,25-34
74749,25-34
18891,18-24
25846,25-34
10302,50-55
73322,25-34
17690,25-34
56346,18-24
67681,25-34
74939,50-55
76207,25-34
39453,35-44
71847,18-24
41159,25-34
4678,18-24
18663,45-49
25071,<18
24433,35-44
39714,25-34
930,25-34
7674,25-34
13357,25-34
48776,25-34
29568,45-49
23380,<18
83088,18-24
86191,18-24
31733,25-34
15390,25-34
64756,35-44
86053,18-24
78712,35-44
8647,25-34
28092,18-24
55668,<18
60401,18-24
63826,35-44
17245,25-34
26727,25-34
2361,35-44
40925,25-34
59232,25-34
61457,25-34
27247,25-34
62835,50-55
55518,>56
27194,18-24
3611,25-34
37835,35-44
40550,25-34
29041,25-34
16615,25-34
12615,25-34
15201,25-34
46448,25-34
42095,18-24
46063,25-34
63085,25-34
19014,25-34
40656,18-24
10531,25-34
74125,25-34
82134,25-34
4943,25-34
5440,25-34
53901,35-44
23344,25-34
11620,25-34
84145,25-34
52439,35-44
27246,18-24
1090,50-55
50578,25-34
38558,>56
57307,18-24
66656,35-44
19007,25-34
74145,25-34
25768,25-34
35630,25-34
22840,25-34
40070,25-34
16793,50-55
25389,18-24
21036,25-34
6598,>56
37888,25-34
82955,25-34
474,50-55
12339,25-34
14809,<18
84906,50-55
23275,18-24
55309,25-34
14211,25-34
15614,45-49
38314,25-34
62539,25-34
5618,25-34
49670,25-34
12868,25-34
57910,18-24
50855,25-34
13398,25-34
23538,50-55
7389,25-34
59546,>56
49989,25-34
2293,25-34
30643,25-34
40561,>56
25907,25-34
42455,50-55
36298,45-49
30778,25-34
38658,50-55
82029,25-34
20407,35-44
11999,18-24
35443,18-24
49494,>56
57385,25-34
6617,35-44
56419,>56
7298,25-34
10356,50-55
20607,35-44
28701,>56
32315,25-34
31312,25-34
33996,35-44
7279,25-34
50175,18-24
55171,25-34
36684,35-44
70216,45-49
37802,25-34
2073,>56
48209,25-34
60160,25-34
18361,25-34
67054,25-34
30117,<18
27148,50-55
86160,25-34
4404,25-34
49349,25-34
37505,25-34
39867,35-44
30393,25-34
61971,25-34
62871,50-55
16592,45-49
80541,<18
83586,35-44
85470,50-55
52295,25-34
57518,<18
32029,35-44
42394,25-34
17717,25-34
36581,18-24
48321,18-24
50782,25-34
65941,25-34
43982,25-34
19593,35-44
84283,25-34
22288,25-34
43534,25-34
51819,25-34
15759,35-44
40499,25-34
49924,18-24
10075,18-24
32018,45-49
8403,25-34
85360,<18
28725,>56
66501,18-24
11266,35-44
48405,35-44
8152,25-34
6391,18-24
24555,35-44
15855,25-34
29759,25-34
80862,35-44
45354,50-55
42317,25-34
55670,25-34
16841,18-24
23405,25-34
15829,25-34
33422,25-34
40868,18-24
49307,35-44
16988,25-34
33925,35-44
54477,25-34
35112,25-34
50830,25-34
66407,25-34
24681,25-34
11823,18-24
18534,18-24
6922,25-34
49438,25-34
728,50-55
4333,18-24
39637,35-44
27345,25-34
48581,50-55
27067,45-49
53229,25-34
67066,18-24
76108,25-34
37186,45-49
68831,25-34
83741,25-34
40869,18-24
51350,35-44
48157,25-34
68901,25-34
78350,35-44
71573,25-34
69028,35-44
17631,25-34
16017,25-34
58813,>56
60555,18-24
31196,35-44
11349,>56
49930,25-34
19178,25-34
20719,50-55
67423,25-34
69852,<18
16208,25-34
40377,25-34
29559,25-34
66179,25-34
49869,35-44
71626,35-44
77381,25-34
7303,25-34
50996,25-34
51745,45-49
29348,18-24
9722,>56
64586,25-34
65131,25-34
54108,25-34
41005,>56
65641,25-34
54495,25-34
20976,25-34
69451,25-34
8021,25-34
40888,25-34
55274,35-44
69579,25-34
56685,25-34
74541,25-34
8535,>56
33660,25-34
59393,35-44
66954,35-44
81589,25-34
30283,25-34
17507,35-44
52309,>56
18811,50-55
74067,18-24
12544,18-24
83456,25-34
23207,18-24
43277,25-34
56671,25-34
26921,<18
38900,>56
46929,25-34
54629,25-34
47164,25-34
18163,18-24
456,25-34
10406,45-49
9089,25-34
39360,25-34
48905,25-34
72995,25-34
75934,18-24
83730,25-34
78920,25-34
74646,25-34
43596,>56
47712,25-34
10396,25-34
5067,25-34
78861,25-34
40276,>56
28633,25-34
74233,25-34
34629,18-24
29944,45-49
45779,35-44
12207,25-34
55084,25-34
75824,25-34
62293,25-34
31200,25-34
62681,<18
86001,18-24
41091,>56
59216,18-24
148,35-44
192,25-34
49787,25-34
2758,25-34
49159,<18
36815,25-34
54113,18-24
34339,>56
24262,50-55
21871,25-34
6291,25-34
29956,18-24
16498,25-34
3172,25-34
46443,18-24
4874,25-34
40854,25-34
62026,25-34
77767,50-55
28716,25-34
55241,25-34
2663,25-34
20674,18-24
46624,25-34
83921,25-34
57017,25-34
17386,25-34
42451,18-24
5372,25-34
22615,35-44
53489,18-24
60079,25-34
43122,25-34
14776,25-34
25787,>56
69348,25-34
73447,25-34
48931,35-44
14335,25-34
59490,35-44
29390,18-24
75705,45-49
6881,25-34
61802,25-34
55950,>56
20737,25-34
21943,25-34
18030,35-44
25340,25-34
10998,25-34
33195,>56
4969,25-34
79265,25-34
27283,50-55
48593,25-34
63436,>56
47221,35-44
72454,45-49
11685,25-34
72557,45-49
75610,45-49
76526,25-34
73446,18-24
65953,35-44
30848,18-24
66453,35-44
50475,25-34
32214,>56
13787,>56
7988,25-34
62009,25-34
86103,25-34
86667,35-44
26960,25-34
25304,25-34
15996,35-44
79343,35-44
23279,35-44
83104,<18
13585,25-34
21738,25-34
32220,25-34
8967,>56
49691,>56
5157,25-34
71855,18-24
65904,25-34
35020,18-24
81368,25-34
62310,25-34
12309,18-24
23114,<18
58589,25-34
22468,25-34
32506,>56
11675,45-49
34671,18-24
51654,35-44
56194,25-34
63862,25-34
601,25-34
47729,25-34
30519,25-34
36026,35-44
43825,25-34
51171,25-34
56053,18-24
61928,25-34
37065,18-24
2476,25-34
48204,25-34
22055,18-24
26356,25-34
38703,25-34
68965,25-34
57389,18-24
25926,25-34
5913,25-34
13437,25-34
22750,25-34
42723,18-24
41118,<18
40291,25-34
76806,25-34
1847,50-55
5808,25-34
54043,25-34
4568,35-44
82024,18-24
30730,25-34
34848,25-34
58410,<18
11617,18-24
12261,25-34
10883,25-34
44375,25-34
34236,25-34
41425,25-34
27263,25-34
27312,25-34
46242,25-34
12320,25-34
56522,25-34
59187,25-34
50891,18-24
46440,35-44
42408,25-34
13087,25-34
16752,25-34
6996,>56
50049,25-34
31039,<18
64356,35-44
16608,25-34
45079,25-34
18009,25-34
43575,25-34
43012,45-49
43558,25-34
84675,25-34
73368,45-49
47257,25-34
31740,25-34
37,35-44
29937,35-44
74170,25-34
14600,25-34
42303,25-34
54718,35-44
36164,35-44
20588,25-34
30944,35-44
47648,45-49
46827,25-34
13185,50-55
75167,25-34
70699,25-34
80915,35-44
21766,18-24
47203,25-34
60051,35-44
70847,35-44
1289,25-34
40593,25-34
17570,25-34
13817,25-34
61069,<18
83256,25-34
30922,25-34
31186,25-34
57048,35-44
11061,25-34
31299,25-34
46471,25-34
86720,25-34
53807,18-24
48362,25-34
58278,25-34
68581,25-34
17787,50-55
18914,25-34
19480,25-34
2706,25-34
6135,50-55
76970,25-34
81600,25-34
31318,25-34
18825,25-34
18016,25-34
9216,25-34
30141,25-34
27028,18-24
39447,25-34
40128,25-34
68083,25-34
29704,35-44
76343,25-34
70481,25-34
83997,25-34
13460,45-49
28905,25-34
18995,25-34
50509,25-34
58629,25-34
1086,<18
24024,25-34
13753,25-34
40921,50-55
24707,25-34
55207,25-34
5309,25-34
57225,25-34
63269,25-34
29470,25-34
3487,25-34
42429,25-34
71025,25-34
3036,25-34
22391,35-44
34988,25-34
2595,>56
14385,25-34
26850,>56
38654,25-34
4626,25-34
55350,>56
29633,18-24
61994,25-34
62286,18-24
16198,25-34
3893,45-49
51697,35-44
37701,25-34
3119,50-55
25362,25-34
32725,25-34
39832,35-44
80165,25-34
42576,25-34
21853,25-34
50846,25-34
49299,25-34
1326,45-49
83133,25-34
11836,25-34
397,25-34
45055,35-44
75663,25-34
71517,18-24
2294,25-34
16525,25-34
34817,25-34
18512,25-34
22925,35-44
63942,35-44
5240,35-44
50746,18-24
22275,35-44
23729,25-34
37512,35-44
79953,25-34
113,25-34
63139,18-24
33533,25-34
54071,25-34
11925,35-44
17395,18-24
71822,25-34
55724,18-24
21143,35-44
964,35-44
43315,>56
26660,35-44
22506,25-34
7595,25-34
22831,25-34
12509,25-34
50157,<18
56695,50-55
5480,45-49
23197,18-24
19976,35-44
58168,25-34
2437,25-34
36199,25-34
55698,25-34
51779,25-34
33009,25-34
12800,25-34
23486,25-34
71053,18-24
66480,35-44
50291,25-34
6910,>56
20226,18-24
26360,35-44
36134,25-34
75778,25-34
82142,25-34
54881,18-24
27833,35-44
76889,25-34
13672,25-34
50965,25-34
66500,25-34
24884,35-44
34735,35-44
19623,35-44
57856,25-34
14237,45-49
39702,25-34
56882,35-44
1624,25-34
30311,25-34
24864,35-44
41363,25-34
1470,18-24
20098,>56
13329,18-24
43828,25-34
44115,25-34
66166,18-24
41382,25-34
5247,25-34
74432,25-34
40948,35-44
10514,50-55
20160,25-34
36101,25-34
72708,25-34
79393,25-34
47796,45-49
44691,25-34
50447,25-34
7814,25-34
67202,25-34
71604,25-34
79791,25-34
74268,25-34
13633,18-24
72610,50-55
2195,35-44
56796,<18
28225,35-44
64330,>56
52618,25-34
53150,18-24
12550,25-34
60284,25-34
11176,>56
23705,35-44
35462,18-24
33062,35-44
4216,25-34
7758,25-34
26361,25-34
1749,35-44
51092,25-34
47763,25-34
44442,25-34
71057,25-34
20370,45-49
6985,35-44
58904,18-24
4423,25-34
46701,50-55
58699,18-24
65292,25-34
17028,50-55
31346,50-55
49255,>56
2778,25-34
54039,25-34
59864,25-34
7635,25-34
7587,35-44
78907,>56
57391,25-34
14971,50-55
5675,18-24
18968,25-34
27152,25-34
34691,35-44
74495,>56
38592,25-34
21601,>56
49019,>56
61384,25-34
43054,25-34
49315,25-34
55524,25-34
71001,25-34
81252,25-34
4676,35-44
46277,25-34
5883,25-34
57128,<18
67928,50-55
17455,25-34
23944,45-49
26287,25-34
47294,>56
12005,25-34
26073,25-34
49674,45-49
64209,>56
45946,25-34
71554,>56
58779,18-24
2788,>56
7797,<18
19293,25-34
73049,>56
24840,<18
21282,18-24
